id,schoolName,location,tags,urls,cert
2501,四川西南航空职业学院,四川成都市,专科（高职）;其他;民办,https://www.xnhkxy.cn/;http://www.xnhkxy.edu.cn,NULL
2502,香港中文大学（深圳）,广东深圳市,普通本科;综合类;内地与港澳台地区合作办学,https://admissions.cuhk.edu.cn/;https://www.cuhk.edu.cn/zh-hans,NULL
2503,川南幼儿师范高等专科学校,四川内江市,专科（高职）;师范类;公办,http://zs.cnyz.edu.cn/;http://www.cnyz.edu.cn/,NULL
2504,成都工业职业技术学院,四川成都市,专科（高职）;理工类;公办;现代学徒制试点院校,https://www.cdivtc.edu.cn/zsw/;https://www.cdivtc.edu.cn/,NULL
2505,贵州工程职业学院,贵州铜仁市,专科（高职）;综合类;民办,http://www.gzieu.com/zsxxw/;http://www.gzieu.com,NULL
2506,浙江特殊教育职业学院,浙江杭州市,专科（高职）;其他;公办,http://zsw.zcse.edu.cn/;http://www.zcse.edu.cn/,NULL
2507,黑龙江冰雪体育职业学院,黑龙江哈尔滨市,专科（高职）;体育类;公办,http://www.vcws.org.cn/,NULL
2508,广西培贤国际职业学院,广西百色市,专科（高职）;综合类;民办,http://www.peixianedu.cn/ZSB.html,NULL
2509,广州卫生职业技术学院,广东广州市,专科（高职）;医药类;公办,https://www.gzws.edu.cn/zs;http://www.gzws.edu.cn/,NULL
2510,南阳农业职业学院,河南南阳市,专科（高职）;农林类;公办,http://www.nyca.edu.cn/zsw/;http://www.nyca.edu.cn/,NULL
2511,内蒙古艺术学院,内蒙古呼和浩特市,普通本科;艺术类;公办,http://zs.imac.edu.cn;http://www.imac.edu.cn/,NULL
2512,北京网络职业学院,北京房山区,专科（高职）;理工类;民办,http://www.bjwlxy.org.cn/index.php/guanwang/zhaoshengjiuye/keep;http://www.bjwlxy.org.cn/,NULL
2513,烟台黄金职业学院,山东烟台市,专科（高职）;综合类;民办,http://zs.ytgc.edu.cn;http://www.ytgc.edu.cn/,NULL
2514,广西金融职业技术学院,广西南宁市,专科（高职）;财经类;公办,http://www.gxjrxy.com/zsw/;http://www.gxjrxy.com,NULL
2515,广东酒店管理职业技术学院,广东东莞市,专科（高职）;综合类;民办,http://zsb.gdjdxy.edu.cn/zsxx.htm;http://www.gdjdxy.edu.cn/,NULL
2516,惠州城市职业学院,广东惠州市,专科（高职）;综合类;公办,https://www.hzc.edu.cn/zsjy/zsxxw.htm;https://www.hzc.edu.cn/,NULL
2517,内蒙古民族幼儿师范高等专科学校,内蒙古鄂尔多斯市,专科（高职）;师范类;公办,https://www.nmmzyz.org.cn/channels/29.html;https://www.nmmzyz.org.cn/,NULL
2518,扎兰屯职业学院,内蒙古呼伦贝尔市,专科（高职）;综合类;公办,http://www.zltvc.edu.cn/zkxx/index.jhtml;http://www.zltvc.edu.cn,NULL
2519,鄂尔多斯生态环境职业学院,内蒙古鄂尔多斯市,专科（高职）;其他;公办,http://www.ordossthjzyxy.cn/zsjy/gzzs/zsxx4/index.htm;http://www.ordossthjzyxy.cn/,NULL
2520,江苏财会职业学院,江苏连云港市,专科（高职）;财经类;公办,http://www.jscfa.edu.cn/zsjy/;http://www.jscfa.edu.cn,NULL
2521,贵阳幼儿师范高等专科学校,贵州贵阳市,专科（高职）;师范类;公办;省级高水平高职学校建设单位,http://zsw.gypec.edu.cn/;http://www.gypec.edu.cn,NULL
2522,威海海洋职业学院,山东威海市,专科（高职）;综合类;公办,https://www.whovc.edu.cn/zsxx/;http://www.whovc.edu.cn/,NULL
2523,辽宁民族师范高等专科学校,辽宁沈阳市,专科（高职）;师范类;公办,http://www.lnnc.edu.cn/zsjy/;http://www.lnnc.edu.cn,NULL
2524,铜仁幼儿师范高等专科学校,贵州铜仁市,专科（高职）;师范类;公办;省级高水平高职专业群建设单位,http://www.trpec.edu.cn/xxfw/zsfw/;http://www.trpec.edu.cn,NULL
2525,南通师范高等专科学校,江苏南通市,专科（高职）;师范类;公办,http://zsjy.ntnc.edu.cn/;http://www.ntnc.edu.cn,NULL
2526,贵州工贸职业学院,贵州毕节市,专科（高职）;综合类;民办,http://www.gzgmzyxy.cn/#;http://www.gzgmzyxy.cn/,NULL
2527,贵州应用技术职业学院,贵州黔南布依族苗族自治州,专科（高职）;理工类;民办,https://www.gzyyxy.com/html/zsw/;https://www.gzyyxy.com/,NULL
2528,贵州水利水电职业技术学院,贵州贵阳市,专科（高职）;理工类;公办;省级高水平高职学校建设单位,http://zs.gzsdzy.cn/zsmh/jyweb/webIndex.zf;http://www.gzsdzy.cn,NULL
2529,贵州农业职业学院,贵州贵阳市,专科（高职）;农林类;公办;省级高水平高职学校建设单位;省级高水平高职专业群建设单位,http://www.gznyzyxy.cn/list.jsp?cItemId=15&itemId=7;http://www.gznyzyxy.cn,NULL
2530,毕节医学高等专科学校,贵州毕节市,专科（高职）;医药类;公办;现代学徒制试点院校,http://zsjyzdc.bijiemc.cn/;http://www.bijiemc.cn,NULL
2531,湛江幼儿师范专科学校,广东湛江市,专科（高职）;师范类;公办,http://www.zhjpec.edu.cn/,NULL
2532,广东茂名健康职业学院,广东茂名市,专科（高职）;医药类;公办,https://gdhvc.edu.cn/html/jgsz/dzgljg/zsysxzdczs/;http://www.gdhvc.edu.cn/,NULL
2533,广东碧桂园职业学院,广东清远市,专科（高职）;综合类;民办;现代学徒制试点院校,http://zs.bgypt.edu.cn/;https://www.bgypt.edu.cn/,NULL
2534,广东茂名幼儿师范专科学校,广东茂名市,专科（高职）;师范类;公办,https://zs.gdpnc.edu.cn/;https://gdpnc.edu.cn/,NULL
2535,广东生态工程职业学院,广东广州市,专科（高职）;综合类;公办,https://gdsty.edu.cn/view/scientific/admissions.html;http://www.gdsty.edu.cn/,NULL
2536,广东以色列理工学院,广东汕头市,普通本科;理工类;中外合作办学,https://www.gtiit.edu.cn/admissions.aspx;http://www.gtiit.edu.cn,NULL
2537,香港树仁大学,香港香港岛,普通本科;综合类;民办,http://www.hksyu.edu/,NULL
2538,澳门城市大学,澳门离岛,普通本科;综合类;民办,https://ado.cityu.edu.mo/;https://cityu.edu.mo/zh/,NULL
2539,安徽公安职业学院,安徽合肥市,专科（高职）;政法类;公办,http://www.ahpc.edu.cn/zzsjy/index.jhtml;http://www.ahgaxy.com.cn,NULL
2540,南昌影视传播职业学院,江西南昌市,专科（高职）;艺术类;民办,http://www.ncyscb.com/html/zsw/;http://www.ncyscb.com,NULL
2541,江西水利职业学院,江西南昌市,专科（高职）;其他;公办;现代学徒制试点院校,http://jxslxyzs.jysd.com/;http://www.jxslsd.com,NULL
2542,深圳北理莫斯科大学,广东深圳市,普通本科;综合类;中外合作办学,http://admission.smbu.edu.cn;http://www.smbu.edu.cn/,NULL
2543,江西洪州职业学院,江西宜春市,专科（高职）;综合类;民办,http://www.jxhzxy.com/ShowArticle.asp?id=888;http://www.jxhzxy.com/,NULL
2544,江西师范高等专科学校,江西鹰潭市,专科（高职）;师范类;公办,http://www.jxsfgz.com/zsb/;http://www.jxsfgz.com,NULL
2545,中国社会科学院大学,北京房山区,普通本科;综合类;公办,https://skdzs.ucass.edu.cn/;https://www.ucass.edu.cn/,NULL
2546,哈尔滨工业大学（深圳）,广东深圳市,普通本科;理工类;公办;211工程;985工程;双一流,http://zsb.hitsz.edu.cn/bzs/zswz;https://www.hitsz.edu.cn/index.html,NULL
2547,阜阳幼儿师范高等专科学校,安徽阜阳市,专科（高职）;师范类;公办,http://www.fypec.edu.cn/zsjy/;http://fypec.edu.cn,NULL
2548,庆阳职业技术学院,甘肃庆阳市,专科（高职）;综合类;公办,http://www.qyvtc.com/Category_41/Index.aspx;http://www.qyvtc.com,NULL
2549,陕西机电职业技术学院,陕西宝鸡市,专科（高职）;理工类;公办,http://zsw.sxjdzy.cn/;http://www.sxjdzy.cn/,NULL
2550,福州墨尔本理工职业学院,福建福州市,专科（高职）;综合类;中外合作办学,http://www.fmp.edu.cn/zsb;http://www.fmp.edu.cn/,NULL
2551,长春健康职业学院,吉林长春市,专科（高职）;综合类;民办,http://www.ccvch.com/recruit/plan/;http://www.ccvch.com/,NULL
2552,浙江音乐学院,浙江杭州市,普通本科;艺术类;公办;18所参照,http://www.zjcm.edu.cn/list/22/1.shtml;http://www.zjcm.edu.cn/,NULL
2553,海南体育职业技术学院,海南海口市,专科（高职）;体育类;公办,http://www.hnstx.com/zsxxw/;http://www.hnstx.com,NULL
2554,哈尔滨音乐学院,黑龙江哈尔滨市,普通本科;艺术类;公办;18所参照,http://www.hrbcm.edu.cn/zsgz/bkszs.htm;http://www.hrbcm.edu.cn,NULL
2555,鄂尔多斯应用技术学院,内蒙古鄂尔多斯市,普通本科;理工类;公办,http://www.oit.edu.cn/zsjy.htm;http://www.oit.edu.cn/,NULL
2556,滇西应用技术大学,云南大理白族自治州,普通本科;综合类;公办,http://www.wyuas.edu.cn/zsjy/zsxx;http://www.wyuas.edu.cn,NULL
2557,江苏护理职业学院,江苏淮安市,专科（高职）;医药类;公办,http://zs.jscn.edu.cn/;http://www.jscn.edu.cn/,NULL
2558,曹妃甸职业技术学院,河北唐山市,专科（高职）;综合类;民办,http://www.cct.edu.cn/dzzs;http://www.cct.edu.cn,NULL
2559,三亚中瑞酒店管理职业学院,海南三亚市,专科（高职）;综合类;民办,https://www.his.edu.cn/index/recruit/index;http://www.his.edu.cn,NULL
2560,运城师范高等专科学校,山西运城市,专科（高职）;师范类;公办,http://www.sxycsf.com/index.php?m=content&c=index&a=lists&catid=45;http://www.sxycsf.com,NULL
2561,朔州师范高等专科学校,山西朔州市,专科（高职）;师范类;公办,http://www.shuozhou.gov.cn/ztjs/szszz/zsjy/zs/;http://www.shuozhou.gov.cn/ztjs/szszz/,NULL
2562,阳泉职业技术学院,山西阳泉市,专科（高职）;综合类;公办,http://www.yqzyjsxy.cn/news/6.html;http://www.yqzyjsxy.cn/,NULL
2563,海南健康管理职业技术学院,海南海口市,专科（高职）;医药类;民办,http://zsw.hainhmc.edu.cn/;http://www.hainhmc.edu.cn,NULL
2564,云南财经职业学院,云南昆明市,专科（高职）;财经类;公办,http://zsw.ynczy.edu.cn/;http://www.ynczy.edu.cn,NULL
2565,深圳技术大学,广东深圳市,普通本科;理工类;公办,http://zs.sztu.edu.cn/;https://www.sztu.edu.cn/,NULL
2566,闽江师范高等专科学校,福建福州市,专科（高职）;师范类;公办,http://www.fzmjtc.cn/mzsbgs/;http://www.fzmjtc.cn/,NULL
2567,吕梁职业技术学院,山西吕梁市,专科（高职）;综合类;公办,https://www.llzy.edu.cn/,NULL
2568,茅台学院,贵州遵义市,普通本科;理工类;民办,https://www.mtxy.edu.cn/xzbm//zsjyc/;https://www.mtxy.edu.cn/,NULL
2569,武汉铁路桥梁职业学院,湖北武汉市,专科（高职）;理工类;公办,http://www.qlxyedu.com/index.php/list/23.html;http://www.qlxyedu.com,NULL
2570,兰州现代职业学院,甘肃兰州市,专科（高职）;综合类;公办,https://zsjyc.lzmvc.edu.cn/;https://www.lzmvc.edu.cn/,NULL
2571,贵州电子科技职业学院,贵州贵阳市,专科（高职）;理工类;公办;省级高水平高职专业群建设单位,http://zsjy.gzdzxy.cn/;http://www.gzdzxy.cn,NULL
2572,武汉光谷职业学院,湖北武汉市,专科（高职）;综合类;民办,http://zs.whggvc.net/;http://www.whggvc.net,NULL
2573,甘肃财贸职业学院,甘肃兰州市,专科（高职）;财经类;公办,https://www.gscmxy.edu.cn/zsjy/zsxx.htm;https://www.gscmxy.edu.cn/,NULL
2574,临夏现代职业学院,甘肃临夏回族自治州,专科（高职）;综合类;公办,http://www.lxxdzy.com/zsbgs;http://www.lxxdzy.com,NULL
2575,平凉职业技术学院,甘肃平凉市,专科（高职）;综合类;公办,http://www.plvtc.cn/www/zt/zt_list/c_id/28;http://www.plvtc.cn/,NULL
2576,太原幼儿师范高等专科学校,山西太原市,专科（高职）;师范类;公办,https://www.taiyuanyouzhuan.com/yz/index.jhtml,NULL
2577,湘中幼儿师范高等专科学校,湖南邵阳市,专科（高职）;师范类;公办,https://www.xzyesf.cn/zsjyzdc;https://www.xzyesf.cn/,NULL
2578,贵州电子商务职业技术学院,贵州贵阳市,专科（高职）;综合类;公办;省级高水平高职专业群建设单位,http://www.gzdsxy.org.cn/zsjy/ygzs.htm;http://www.gzdsxy.org.cn,NULL
2579,贵州护理职业技术学院,贵州黔南布依族苗族自治州,专科（高职）;医药类;公办;现代学徒制试点院校,http://www.gznvc.com/zsjy/zjzx.htm;http://www.gznvc.com/,NULL
2580,贵州食品工程职业学院,贵州贵阳市,专科（高职）;综合类;公办,https://www.gzspzy.cn/n513/index.html;http://www.gzspzy.cn/,NULL
2581,贵州装备制造职业学院,贵州贵阳市,专科（高职）;理工类;公办;省级高水平高职学校建设单位,http://zjw.gzzbzy.cn/;http://www.gzzbzy.cn/,NULL
2582,黔南民族幼儿师范高等专科学校,贵州黔南布依族苗族自治州,专科（高职）;师范类;公办,http://www.qnyzh.cn/zsjy/zsgz/zsjh/index.html;http://www.qnyzh.cn,NULL
2583,贵州经贸职业技术学院,贵州黔南布依族苗族自治州,专科（高职）;财经类;公办,http://www.gzjmzy.cn/zsjy/;http://www.gzjmzy.cn,NULL
2584,新疆工业职业技术学院,新疆乌鲁木齐市,专科（高职）;理工类;公办,,NULL
2585,毕节工业职业技术学院,贵州毕节市,专科（高职）;理工类;公办,http://www.bjgzy.cn/zsjy/;http://www.bjgzy.cn/,NULL
2586,毕节幼儿师范高等专科学校,贵州毕节市,专科（高职）;师范类;公办,http://www.gzbjyz.com/,NULL
2587,贵州健康职业学院,贵州铜仁市,专科（高职）;医药类;公办,http://www.gzjkzyxy.cn/s.php/zsw;http://www.gzjkzy.edu.cn/,NULL
2588,六盘水幼儿师范高等专科学校,贵州六盘水市,专科（高职）;师范类;公办,,NULL
2589,重庆护理职业学院,重庆璧山区,专科（高职）;医药类;民办,http://www.cqnvc.com/zsjy.htm;http://www.cqnvc.com/,NULL
2590,中国石油大学（北京）克拉玛依校区,新疆克拉玛依市,普通本科;理工类;公办;211工程;双一流,https://www.cupk.edu.cn/bkzs/;https://www.cupk.edu.cn/,NULL
2591,青海柴达木职业技术学院,青海海西蒙古族藏族自治州,专科（高职）;综合类;公办;现代学徒制试点院校,http://www.qhcdmzy.edu.cn,NULL
2592,青海高等职业技术学院,青海海东市,专科（高职）;综合类;公办,http://zjc.qhvtc.edu.cn/list/130/1619/1.html;http://www.qhvtc.edu.cn/,NULL
2593,西宁城市职业技术学院,青海西宁市,专科（高职）;综合类;公办,http://www.xncy.edu.cn/type/010107.html;http://www.xncy.edu.cn/default.html,NULL
2594,哈密职业技术学院,新疆哈密市,专科（高职）;理工类;公办,https://www.hmzyedu.cn/zsjy/gzzs.htm;https://www.hmzyedu.cn/,NULL
2595,吐鲁番职业技术学院,新疆吐鲁番市,专科（高职）;理工类;公办,http://www.tlfzj.com/zsjy/;http://www.tlfzj.com,NULL
2596,博尔塔拉职业技术学院,新疆博尔塔拉蒙古自治州,专科（高职）;理工类;公办,http://www.betltc.cn/cms/zsxx/index.jhtml;http://www.betltc.cn,NULL
2597,新疆生产建设兵团兴新职业技术学院,新疆乌鲁木齐市,专科（高职）;综合类;公办,http://btc.edu.cn/,NULL
2598,昭通卫生职业学院,云南昭通市,专科（高职）;医药类;公办,http://www.ztwzy.cn/s.php/zhaosheng/item-list-category-18102.html;http://www.ztwzy.cn/,NULL
2599,云南交通运输职业学院,云南昆明市,专科（高职）;综合类;公办,https://www.ynvct.com/zsxxw/;http://www.ynvct.com/,NULL
2600,昆明铁道职业技术学院,云南昆明市,专科（高职）;理工类;公办,http://www.kmtdzy.com/zsjy1.htm;http://www.kmtdzy.cn/,NULL
2601,大理护理职业学院,云南大理白族自治州,专科（高职）;医药类;公办,http://portal.dlhlzyxy.com/zswz/#/index;http://www.dlhlzyxy.com/,NULL
2602,云南水利水电职业学院,云南昆明市,专科（高职）;理工类;公办,http://zj.ynwater.edu.cn/;http://www.ynwater.edu.cn/,NULL
2603,广西安全工程职业技术学院,广西南宁市,专科（高职）;其他;公办,https://www.gxaqzy.cn/zsxxw;http://www.gxaqzy.edu.cn/,NULL
2604,广东江门中医药职业学院,广东江门市,专科（高职）;医药类;公办,http://www.gdjmcmc.edu.cn/,NULL
2605,惠州工程职业学院,广东惠州市,专科（高职）;理工类;公办,https://www.hzevc.edu.cn/,NULL
2606,宜春幼儿师范高等专科学校,江西宜春市,专科（高职）;师范类;公办,https://www.ycyesf.cn/zsw/index.html?aid=0&pid=30&id=52a719c602294c59b54cf64fd81f320f;https://www.ycyesf.cn/,NULL
2607,长春师范高等专科学校,吉林长春市,专科（高职）;师范类;公办,http://zs.ccsfgz.com/;http://www.ccsfgz.com,NULL
2608,吉林水利电力职业学院,吉林长春市,专科（高职）;综合类;公办,https://www.jlsy.edu.cn/zsjy/index.jhtml;https://www.jlsy.edu.cn/,NULL
2609,天津体育职业学院,天津静海区,专科（高职）;体育类;公办,http://zsxx.tjvcs.cn/;http://www.tjvcs.cn,NULL
2610,天津滨海汽车工程职业学院,天津津南区,专科（高职）;理工类;民办;现代学徒制试点院校,http://www.tqzyxy.com,NULL
2611,石家庄城市经济职业学院,河北石家庄市,专科（高职）;综合类;民办,https://www.sjzcsjjxy.com/index.php?m=content&c=index&a=lists&catid=26;http://www.sjzcsjjxy.com,NULL
2612,唐山幼儿师范高等专科学校,河北唐山市,专科（高职）;师范类;公办,https://zhaosheng.tsyzh.edu.cn/;https://www.tsyzh.edu.cn,NULL
2613,辽宁税务高等专科学校,辽宁大连市,专科（高职）;财经类;公办,http://www.dltaxedu.com/index.html,NULL
2614,吉林职业技术学院,吉林延边朝鲜族自治州,专科（高职）;综合类;民办,http://www.jlhtedu.com/zsjy/;http://www.jlhtedu.com,NULL
2615,上海公安学院,上海浦东新区,普通本科;政法类;公办,https://www.shpc.edu.cn/gaxy/,NULL
2616,南京审计大学金审学院,江苏南京市,普通本科;财经类;民办,http://zsb.naujsc.edu.cn/;http://www.naujsc.edu.cn/,NULL
2617,昆山杜克大学,江苏苏州市,普通本科;综合类;中外合作办学,https://undergrad.dukekunshan.edu.cn/zh/admission-main-cn;https://www.dukekunshan.edu.cn/,NULL
2618,盐城幼儿师范高等专科学校,江苏盐城市,专科（高职）;师范类;公办,http://zsjyc.yyz.edu.cn/;http://www.yyz.edu.cn/,NULL
2619,苏州幼儿师范高等专科学校,江苏苏州市,专科（高职）;师范类;公办,http://www.szys.net/Category_381/Index.aspx;http://www.szys.net,NULL
2620,扬州中瑞酒店职业学院,江苏扬州市,专科（高职）;财经类;民办,http://www.yhiedu.cn/news/32/;http://www.yhiedu.cn/,NULL
2621,江苏城乡建设职业学院,江苏常州市,专科（高职）;理工类;公办,http://zsw.jscc.edu.cn/;http://www.jscc.edu.cn/,NULL
2622,江苏航空职业技术学院,江苏镇江市,专科（高职）;理工类;公办,http://zs.jatc.edu.cn/;http://www.jatc.edu.cn/,NULL
2623,江苏安全技术职业学院,江苏徐州市,专科（高职）;理工类;公办,http://zsb.jscst.edu.cn/;http://www.jscst.edu.cn/,NULL
2624,江苏旅游职业学院,江苏扬州市,专科（高职）;其他;公办,http://www.jstc.edu.cn/zs/;http://www.jstc.edu.cn/,NULL
2625,浙江安防职业技术学院,浙江温州市,专科（高职）;其他;公办,https://zs.zjcst.edu.cn/;https://www.zjcst.edu.cn/,NULL
2626,浙江舟山群岛新区旅游与健康职业学院,浙江舟山市,专科（高职）;其他;公办,http://zs.zsthc.com;http://www.zsthc.com/,NULL
2627,泉州工程职业技术学院,福建泉州市,专科（高职）;理工类;民办,http://zsxxw.qzgcu.com/;http://qzgcu.com/,NULL
2628,上饶幼儿师范高等专科学校,江西上饶市,专科（高职）;师范类;公办,https://zjc.srygz.com/?SessionVerify=82cbf088-63ad-4d05-9ea6-fe42efb1fca5;http://srygz.com/,NULL
2629,抚州幼儿师范高等专科学校,江西抚州市,专科（高职）;师范类;公办,https://zjc.fzpec.cn/;http://www.fzpec.cn/,NULL
2630,江西管理职业学院,江西南昌市,专科（高职）;综合类;公办,,NULL
2631,赣南卫生健康职业学院,江西赣州市,专科（高职）;医药类;公办,http://www.gnhvc.edu.cn/zsjy/;http://www.gnhvc.edu.cn/,NULL
2632,山东特殊教育职业学院,山东济南市,专科（高职）;师范类;公办,https://www.sdse.cn/zsjy/;http://www.sdse.cn/,NULL
2633,日照航海工程职业学院,山东日照市,专科（高职）;其他;民办,http://www.rzmevc.com/zsw/;http://www.rzmevc.com/,NULL
2634,河南林业职业学院,河南洛阳市,专科（高职）;农林类;公办,https://www.hnfvc.edu.cn/zs;https://www.hnfvc.edu.cn/,NULL
2635,濮阳医学高等专科学校,河南濮阳市,专科（高职）;医药类;公办,http://zsxx.pymc.edu.cn/;http://www.pymc.edu.cn,NULL
2636,河南轻工职业学院,河南郑州市,专科（高职）;理工类;公办,http://www.henlivtc.com/,NULL
2637,驻马店幼儿师范高等专科学校,河南驻马店市,专科（高职）;师范类;公办,https://www.zyz.edu.cn/zsjy;http://www.zyz.edu.cn/,NULL
2638,信阳航空职业学院,河南信阳市,专科（高职）;其他;民办,http://www.xyhkxy.com/zsxx/index.htm;http://www.xyhkxy.com/,NULL
2639,河南物流职业学院,河南郑州市,专科（高职）;理工类;公办,http://zhaosheng.hnwlxy.edu.cn/;http://www.hnwlxy.edu.cn/,NULL
2640,郑州财税金融职业学院,河南郑州市,专科（高职）;财经类;公办,http://www.zzcsjr.edu.cn/zs/;http://www.zzcsjr.edu.cn,NULL
2641,三门峡社会管理职业学院,河南三门峡市,专科（高职）;其他;公办,http://www.smxcsa.edu.cn/zsxx/;http://www.smxcsa.edu.cn/,NULL
2642,河南测绘职业学院,河南郑州市,专科（高职）;理工类;公办,https://zhaosheng.hasm.edu.cn/;https://www.hasm.edu.cn/,NULL
2643,鹤壁能源化工职业学院,河南鹤壁市,专科（高职）;理工类;公办,http://www.hbnyhgzyxy.com/zs;http://www.hbnyhgzyxy.com/,NULL
2644,郑州卫生健康职业学院,河南郑州市,专科（高职）;医药类;公办,http://zhaosheng.zzhvc.com/;http://www.zzhvc.com/,NULL
2645,河南地矿职业学院,河南郑州市,专科（高职）;其他;公办,http://zs.hagmc.edu.cn/;http://www.hagmc.edu.cn/,NULL
2646,平顶山文化艺术职业学院,河南平顶山市,专科（高职）;艺术类;民办,http://www.pzxy.edu.cn/,NULL
2647,湖北幼儿师范高等专科学校,湖北武汉市,专科（高职）;师范类;公办,http://zj.hbyzedu.cn/;http://www.hbyzedu.cn,NULL
2648,湖北铁道运输职业学院,湖北武汉市,专科（高职）;理工类;公办,http://zsjyzdc.hcrt.edu.cn/;https://www.hcrt.edu.cn/,NULL
2649,武汉海事职业学院,湖北武汉市,专科（高职）;其他;公办,http://www.whmvc.net/list/80.html;http://www.whmvc.net,NULL
2650,长江艺术工程职业学院,湖北荆州市,专科（高职）;综合类;民办,http://zs.cjchuanxi.com/;http://www.cjchuanxi.com,NULL
2651,荆门职业学院,湖北荆门市,专科（高职）;综合类;公办,http://jmvc.edu.cn/,NULL
2652,株洲师范高等专科学校,湖南株洲市,专科（高职）;师范类;公办,https://www.zzyesf.net/zszx.html;https://www.zzyesf.net/,NULL
2653,湖南吉利汽车职业技术学院,湖南湘潭市,专科（高职）;理工类;民办,http://www.hngeelyedu.cn/students_60;http://www.hngeelyedu.cn/,NULL
2654,湘南幼儿师范高等专科学校,湖南郴州市,专科（高职）;师范类;公办,http://www.xnyesz.com/zsjy/;http://www.xnyesz.com,NULL
2655,湖南劳动人事职业学院,湖南长沙市,专科（高职）;综合类;公办,http://www.hnlrzy.cn/xz_index.php?ClassID=51;http://www.hnlrzy.cn/,NULL
2656,玉柴职业技术学院,广西玉林市,专科（高职）;其他;民办,http://yczyxy-edu.cn/zszx/;http://yczyxy-edu.cn/,NULL
2657,广西蓝天航空职业学院,广西来宾市,专科（高职）;其他;民办,http://zs.gxltu.edu.cn/;http://www.gxltu.edu.cn/,NULL
2658,四川应用技术职业学院,四川凉山彝族自治州,专科（高职）;综合类;民办,https://www.scasc.cn/,NULL
2659,西昌民族幼儿师范高等专科学校,四川凉山彝族自治州,专科（高职）;师范类;公办,https://www.xcmzyz.edu.cn/child/home/31;http://www.xcmzyz.com/,NULL
2660,眉山药科职业学院,四川眉山市,专科（高职）;医药类;民办,http://www.msykxy.cn/list/?20_1.html;https://www.msykxy.cn/,NULL
2661,天府新区信息职业学院,四川眉山市,专科（高职）;综合类;民办,http://www.tficedu.com/,NULL
2662,德阳城市轨道交通职业学院,四川德阳市,专科（高职）;理工类;民办,http://www.dcurt.cn/channel_15777.html;http://www.dcurt.cn/,NULL
2663,德阳科贸职业学院,四川德阳市,专科（高职）;财经类;民办,https://www.dvctt.com/recruitment;https://www.dyvctt.edu.cn/,NULL
2664,江阳城建职业学院,四川泸州市,专科（高职）;理工类;民办,http://www.jyccc.cn/,NULL
2665,天府新区航空旅游职业学院,四川眉山市,专科（高职）;其他;民办,http://www.tfhk.edu.cn/News_lists_sort_83.shtml;http://www.tfhk.edu.cn/,NULL
2666,天府新区通用航空职业学院,四川眉山市,专科（高职）;理工类;民办,http://zs.ausedu.cn/;http://ausedu.cn/,NULL
2667,阿坝职业学院,四川阿坝藏族羌族自治州,专科（高职）;综合类;公办,https://www.abvc.edu.cn/zsjy/index.htm;https://www.abvc.edu.cn/,NULL
2668,四川体育职业学院,四川成都市,专科（高职）;体育类;公办,http://zsw.scsc.edu.cn/;https://scsc.edu.cn/,NULL
2669,云南轻纺职业学院,云南昆明市,专科（高职）;理工类;公办,http://www.ynqfzyxy.cn/list/qfzyxypc/7/547/auto/20/0.html;http://www.ynqfzyxy.cn/,NULL
2670,云南特殊教育职业学院,云南昆明市,专科（高职）;其他;公办,http://www.yntjzy.cn/,NULL
2671,云南工贸职业技术学院,云南昆明市,专科（高职）;综合类;公办,http://www.ynit.edu.cn/plus/list.php?tid=6;http://www.ynit.edu.cn/,NULL
2672,西藏农牧学院,西藏林芝市,普通本科;农林类;公办,http://www.xza.edu.cn/zsjy/zsxx/index.asp;http://www.xza.edu.cn/,NULL
2673,新疆科技职业技术学院,新疆自治区直辖县级行政区划,专科（高职）;理工类;民办,http://www.xjkjzyjsxy.com/page149;http://www.xjkjzyjsxy.com/,NULL
2674,宁夏幼儿师范高等专科学校,宁夏银川市,专科（高职）;师范类;公办,http://www.nxpec.edu.cn/zsjy/;http://www.nxpec.edu.cn,NULL
2675,宁夏艺术职业学院,宁夏银川市,专科（高职）;艺术类;公办,http://www.nxyszyxy.com/zsjy/zsxx.htm;http://www.nxyszyxy.com/,NULL
2676,宁夏体育职业学院,宁夏银川市,专科（高职）;体育类;公办,https://www.nxtzy.com.cn/zsxx/index.jhtml;https://www.nxtzy.com.cn/,NULL
2677,云南医药健康职业学院,云南昆明市,专科（高职）;医药类;民办,https://zsw.ynmhc.com/;http://www.ynmhc.com/,NULL
2678,贵州航空职业技术学院,贵州贵阳市,专科（高职）;理工类;公办,https://www.gzhkzy.cn/zs/;https://www.gzhkzy.cn/,NULL
2679,辽宁生态工程职业学院,辽宁沈阳市,专科（高职）;综合类;公办,http://zsjy.lnstzy.cn/;http://www.lnstzy.cn/,NULL
2680,桂林生命与健康职业技术学院,广西桂林市,专科（高职）;医药类;民办,http://www.glhic.com/Show/5;http://www.glhic.com,NULL
2681,承德应用技术职业学院,河北承德市,专科（高职）;其他;公办,http://www.cdct.edu.cn/zsjy/;https://www.cdct.edu.cn/,NULL
2682,哈尔滨北方航空职业技术学院,黑龙江哈尔滨市,专科（高职）;理工类;民办,https://www.habeihang.com/admissions.php;https://www.habeihang.com/,NULL
2683,广元中核职业技术学院,四川广元市,专科（高职）;理工类;民办,http://zs.nivtc.com/;http://www.nivtc.com,NULL
